BLOCK:	ACTUAL_TE:	TE_AVE:	ERROR:
621	1.46373	1.46379	4.31634e-06
622	1.46381	1.46379	4.30953e-06
623	1.46376	1.46379	4.30285e-06
624	1.46383	1.46379	4.2963e-06
625	1.46377	1.46379	4.28955e-06
626	1.46369	1.46379	4.28576e-06
627	1.46374	1.46379	4.27989e-06
628	1.4637	1.46379	4.27556e-06
629	1.46374	1.46379	4.26966e-06
630	1.46369	1.46379	4.2661e-06
631	1.46374	1.46379	4.26009e-06
632	1.4638	1.46379	4.25335e-06
633	1.46377	1.46379	4.24681e-06
634	1.46379	1.46379	4.24011e-06
635	1.46372	1.46379	4.23515e-06
636	1.46377	1.46379	4.22859e-06
637	1.46374	1.46379	4.22283e-06
638	1.46377	1.46379	4.21631e-06
639	1.46392	1.46379	4.21417e-06
640	1.46376	1.46379	4.20783e-06
641	1.46373	1.46379	4.20229e-06
642	1.46381	1.46379	4.19584e-06
643	1.46386	1.46379	4.19073e-06
644	1.46387	1.46379	4.1861e-06
645	1.46399	1.46379	4.19031e-06
646	1.46396	1.46379	4.19207e-06
647	1.464	1.46379	4.19822e-06
648	1.46401	1.46379	4.20458e-06
649	1.46399	1.46379	4.20917e-06
650	1.46392	1.46379	4.20742e-06
651	1.4639	1.46379	4.20419e-06
652	1.46383	1.46379	4.19809e-06
653	1.4638	1.46379	4.19168e-06
654	1.46374	1.46379	4.18621e-06
655	1.46369	1.46379	4.1831e-06
656	1.46372	1.46379	4.17813e-06
657	1.46366	1.46379	4.17691e-06
658	1.46361	1.46379	4.17968e-06
659	1.46375	1.46379	4.17385e-06
660	1.46379	1.46379	4.16752e-06
661	1.46379	1.46379	4.16122e-06
662	1.46371	1.46379	4.15687e-06
663	1.46366	1.46379	4.15529e-06
664	1.46379	1.46379	4.14904e-06
665	1.46377	1.46379	4.14289e-06
666	1.46375	1.46379	4.1372e-06
667	1.46377	1.46379	4.13114e-06
668	1.46371	1.46379	4.12695e-06
669	1.46376	1.46379	4.121e-06
670	1.46385	1.46379	4.1158e-06
671	1.4636	1.46379	4.11947e-06
672	1.46385	1.46379	4.11434e-06
673	1.46376	1.46379	4.10857e-06
674	1.4638	1.46379	4.10249e-06
675	1.46384	1.46379	4.09697e-06
676	1.4637	1.46379	4.09329e-06
677	1.46371	1.46379	4.08912e-06
678	1.46358	1.46379	4.0954e-06
679	1.46375	1.46379	4.08975e-06
680	1.46367	1.46379	4.08773e-06
681	1.46359	1.46379	4.09273e-06
682	1.46367	1.46379	4.09088e-06
683	1.46378	1.46379	4.08495e-06
684	1.46369	1.46379	4.08151e-06
685	1.4637	1.46379	4.07758e-06
686	1.46352	1.46379	4.0902e-06
687	1.46373	1.46379	4.08536e-06
688	1.46349	1.46379	4.102e-06
689	1.46358	1.46379	4.10715e-06
690	1.46363	1.46379	4.10783e-06
691	1.46372	1.46379	4.10322e-06
